01:32:59 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:52 AM   12    7.92    0.00    9.90    0.00    0.00    4.95    0.00   77.23      0.00
01:33:52 AM   13    7.92    0.00    9.90    0.00    0.00    4.95    0.00   77.23      1.01
01:33:52 AM   14    6.93    0.00   11.88    0.00    0.00    3.96    0.00   77.23      2.02
01:33:52 AM   15    8.00    0.00   10.00    0.00    0.00    4.00    0.00   78.00     15.15

01:33:52 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:53 AM  all    5.81    0.00   13.05    0.00    0.00    3.00    0.00   78.15   1016.83
01:33:53 AM    0    8.91    0.00   11.88    0.00    0.00    4.95    0.00   74.26    991.09
01:33:53 AM    1    4.95    0.00   30.69    0.00    0.00    3.96    0.00   60.40      0.00
01:33:53 AM    2    3.00    0.00    7.00    0.00    0.00    1.00    0.00   89.00      0.00
01:33:53 AM    3    1.98    0.00    8.91    0.00    0.00    0.99    0.00   88.12      0.00
01:33:53 AM    4    7.92    0.00   11.88    0.00    0.00    3.96    0.00   76.24      0.99
01:33:53 AM    5    6.93    0.00   10.89    0.00    0.00    3.96    0.00   78.22      0.00
01:33:53 AM    6    8.00    0.00   12.00    0.00    0.00    4.00    0.00   76.00      0.00
01:33:53 AM    7    6.06    0.00    9.09    0.00    0.00    2.02    0.00   82.83      0.00
01:33:53 AM    8    4.95    0.00   18.81    0.00    0.00    4.95    0.00   71.29      0.00
01:33:53 AM    9    6.00    0.00   34.00    0.00    0.00    3.00    0.00   57.00      0.00
01:33:53 AM   10    3.96    0.00    8.91    0.00    0.00    0.99    0.00   86.14      0.00
01:33:53 AM   11    3.00    0.00    7.00    0.00    0.00    0.00    0.00   90.00      0.00
01:33:53 AM   12    5.05    0.00   11.11    0.00    0.00    3.03    0.00   80.81      0.99
01:33:53 AM   13    7.07    0.00   10.10    0.00    0.00    4.04    0.00   78.79      1.98
01:33:53 AM   14    9.09    0.00    9.09    0.00    0.00    3.03    0.00   78.79      3.96
01:33:53 AM   15    5.00    0.00   10.00    0.00    0.00    3.00    0.00   82.00     17.82

01:33:53 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:54 AM  all    5.50    0.00   13.18    0.00    0.00    2.62    0.00   78.70   1002.97
01:33:54 AM    0    5.94    0.00    3.96    0.00    0.00    1.98    0.00   88.12    991.09
01:33:54 AM    1    3.00    0.00   12.00    0.00    0.00    1.00    0.00   84.00      0.00
01:33:54 AM    2    3.03    0.00    8.08    0.00    0.00    2.02    0.00   86.87      0.00
01:33:54 AM    3    7.07    0.00   54.55    0.00    0.00    5.05    0.00   33.33      0.00
01:33:54 AM    4    7.00    0.00   11.00    0.00    0.00    2.00    0.00   80.00      0.00
01:33:54 AM    5    6.06    0.00   10.10    0.00    0.00    3.03    0.00   80.81      0.00
01:33:54 AM    6    4.95    0.00   10.89    0.00    0.00    2.97    0.00   81.19      0.00
01:33:54 AM    7    7.92    0.00    9.90    0.00    0.00    2.97    0.00   79.21      0.00
01:33:54 AM    8    4.00    0.00   10.00    0.00    0.00    1.00    0.00   85.00      0.00
01:33:54 AM    9    3.00    0.00   14.00    0.00    0.00    2.00    0.00   81.00      0.00
01:33:54 AM   10    4.04    0.00    7.07    0.00    0.00    2.02    0.00   86.87      0.00
01:33:54 AM   11    6.00    0.00   16.00    0.00    0.00    2.00    0.00   76.00      0.00
01:33:54 AM   12    6.93    0.00   10.89    0.00    0.00    2.97    0.00   79.21      0.00
01:33:54 AM   13    6.86    0.00    9.80    0.00    0.00    3.92    0.00   79.41      0.99
01:33:54 AM   14    5.00    0.00   11.00    0.00    0.00    3.00    0.00   81.00      1.98
01:33:54 AM   15    8.00    0.00   11.00    0.00    0.00    3.00    0.00   78.00      8.91

01:33:54 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:55 AM  all    5.56    0.00   12.75    0.00    0.00    2.94    0.00   78.75   1026.26
01:33:55 AM    0   10.10    0.00   12.12    0.00    0.00    5.05    0.00   72.73   1011.11
01:33:55 AM    1    4.00    0.00   16.00    0.00    0.00    2.00    0.00   78.00      0.00
01:33:55 AM    2    4.95    0.00   19.80    0.00    0.00    2.97    0.00   72.28      0.00
01:33:55 AM    3    3.96    0.00   13.86    0.00    0.00    2.97    0.00   79.21      0.00
01:33:55 AM    4    4.95    0.00    8.91    0.00    0.00    2.97    0.00   83.17      1.01
01:33:55 AM    5    5.00    0.00   10.00    0.00    0.00    3.00    0.00   82.00      0.00
01:33:55 AM    6    6.06    0.00   11.11    0.00    0.00    4.04    0.00   78.79      0.00
01:33:55 AM    7    5.00    0.00   20.00    0.00    0.00    3.00    0.00   72.00      0.00
01:33:55 AM    8    5.94    0.00   24.75    0.00    0.00    3.96    0.00   65.35      0.00
01:33:55 AM    9    4.00    0.00   13.00    0.00    0.00    2.00    0.00   81.00      0.00
01:33:55 AM   10    4.95    0.00    9.90    0.00    0.00    1.98    0.00   83.17      0.00
01:33:55 AM   11    4.00    0.00   10.00    0.00    0.00    1.00    0.00   85.00      0.00
01:33:55 AM   12    7.07    0.00    7.07    0.00    0.00    3.03    0.00   82.83      1.01
01:33:55 AM   13    5.05    0.00    8.08    0.00    0.00    4.04    0.00   82.83      2.02
01:33:55 AM   14    6.00    0.00    9.00    0.00    0.00    4.00    0.00   81.00      2.02
01:33:55 AM   15    7.00    0.00    9.00    0.00    0.00    4.00    0.00   80.00      9.09

01:33:55 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:56 AM  all    5.55    0.00   13.35    0.00    0.00    2.37    0.00   78.73   1008.00
01:33:56 AM    0    8.00    0.00   10.00    0.00    0.00    3.00    0.00   79.00   1001.00
01:33:56 AM    1    4.00    0.00   10.00    0.00    0.00    2.00    0.00   84.00      0.00
01:33:56 AM    2    4.00    0.00    7.00    0.00    0.00    1.00    0.00   88.00      0.00
01:33:56 AM    3    5.05    0.00    8.08    0.00    0.00    1.01    0.00   85.86      0.00
01:33:56 AM    4    7.07    0.00   10.10    0.00    0.00    2.02    0.00   80.81      0.00
01:33:56 AM    5    7.00    0.00   11.00    0.00    0.00    2.00    0.00   80.00      0.00
01:33:56 AM    6    6.93    0.00    9.90    0.00    0.00    1.98    0.00   81.19      0.00
01:33:56 AM    7    8.08    0.00   39.39    0.00    0.00    4.04    0.00   48.48      0.00
01:33:56 AM    8    4.04    0.00   23.23    0.00    0.00    4.04    0.00   68.69      0.00
01:33:56 AM    9    4.00    0.00    8.00    0.00    0.00    2.00    0.00   86.00      0.00
01:33:56 AM   10    3.00    0.00    6.00    0.00    0.00    1.00    0.00   90.00      0.00
01:33:56 AM   11    3.96    0.00    7.92    0.00    0.00    1.98    0.00   86.14      0.00
01:33:56 AM   12    5.88    0.00   11.76    0.00    0.00    1.96    0.00   80.39      0.00
01:33:56 AM   13    6.00    0.00   11.00    0.00    0.00    2.00    0.00   81.00      1.00
01:33:56 AM   14    5.94    0.00    9.90    0.00    0.00    2.97    0.00   81.19      2.00
01:33:56 AM   15    7.92    0.00   30.69    0.00    0.00    3.96    0.00   57.43      4.00

01:33:56 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:57 AM  all    6.00    0.00   12.05    0.00    0.00    3.75    0.00   78.20   1028.00
01:33:57 AM    0   19.00    0.00   40.00    0.00    0.00   17.00    0.00   24.00   1001.00
01:33:57 AM    1    4.00    0.00    6.00    0.00    0.00    1.00    0.00   89.00      0.00
01:33:57 AM    2    1.00    0.00    5.00    0.00    0.00    0.00    0.00   94.00      0.00
01:33:57 AM    3    2.97    0.00    6.93    0.00    0.00    0.99    0.00   89.11      0.00
01:33:57 AM    4    7.00    0.00   12.00    0.00    0.00    3.00    0.00   78.00      7.00
01:33:57 AM    5    8.00    0.00   12.00    0.00    0.00    5.00    0.00   75.00      0.00
01:33:57 AM    6    8.00    0.00   13.00    0.00    0.00    4.00    0.00   75.00      0.00
01:33:57 AM    7    7.84    0.00   10.78    0.00    0.00    2.94    0.00   78.43      0.00
01:33:57 AM    8    7.92    0.00   25.74    0.00    0.00    5.94    0.00   60.40      0.00
01:33:57 AM    9    2.97    0.00    7.92    0.00    0.00    0.99    0.00   88.12      0.00
01:33:57 AM   10    1.00    0.00    4.00    0.00    0.00    1.00    0.00   94.00      0.00
01:33:57 AM   11    1.02    0.00    6.12    0.00    0.00    0.00    0.00   92.86      0.00
01:33:57 AM   12    5.05    0.00   10.10    0.00    0.00    4.04    0.00   80.81      1.00
01:33:57 AM   13    6.00    0.00   11.00    0.00    0.00    5.00    0.00   78.00      2.00
01:33:57 AM   14    8.00    0.00   12.00    0.00    0.00    5.00    0.00   75.00      2.00
01:33:57 AM   15    7.07    0.00   11.11    0.00    0.00    3.03    0.00   78.79     15.00

01:33:57 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:58 AM  all    5.93    0.00   13.55    0.00    0.00    3.00    0.00   77.51   1005.94
01:33:58 AM    0    5.94    0.00    6.93    0.00    0.00    2.97    0.00   84.16    991.09
01:33:58 AM    1    3.92    0.00    6.86    0.00    0.00    0.98    0.00   88.24      0.00
01:33:58 AM    2    6.06    0.00   55.56    0.00    0.00    6.06    0.00   32.32      0.00
01:33:58 AM    3    3.00    0.00    6.00    0.00    0.00    1.00    0.00   90.00      0.00
01:33:58 AM    4    8.00    0.00   10.00    0.00    0.00    5.00    0.00   77.00      0.99
01:33:58 AM    5    7.92    0.00   10.89    0.00    0.00    3.96    0.00   77.23      0.00
01:33:58 AM    6    7.00    0.00   11.00    0.00    0.00    5.00    0.00   77.00      0.00
01:33:58 AM    7    5.00    0.00   12.00    0.00    0.00    3.00    0.00   80.00      0.00
01:33:58 AM    8    3.00    0.00    9.00    0.00    0.00    1.00    0.00   87.00      0.00
01:33:58 AM    9    3.03    0.00    7.07    0.00    0.00    1.01    0.00   88.89      0.00
01:33:58 AM   10    6.00    0.00   30.00    0.00    0.00    3.00    0.00   61.00      0.00
01:33:58 AM   11    3.96    0.00    8.91    0.00    0.00    0.99    0.00   86.14      0.00
01:33:58 AM   12    8.00    0.00   12.00    0.00    0.00    3.00    0.00   77.00      0.99
01:33:58 AM   13    7.07    0.00   11.11    0.00    0.00    3.03    0.00   78.79      0.99
01:33:58 AM   14    8.00    0.00   10.00    0.00    0.00    6.00    0.00   76.00      2.97
01:33:58 AM   15    6.00    0.00   10.00    0.00    0.00    3.00    0.00   81.00      8.91

01:33:58 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:33:59 AM  all    5.62    0.00   13.80    0.00    0.00    2.81    0.00   77.78   1017.00
01:33:59 AM    0    5.00    0.00    3.00    0.00    0.00    2.00    0.00   90.00   1001.00
01:33:59 AM    1    4.08    0.00    8.16    0.00    0.00    0.00    0.00   87.76      0.00
01:33:59 AM    2    6.00    0.00   47.00    0.00    0.00    4.00    0.00   43.00      0.00
01:33:59 AM    3    1.01    0.00    7.07    0.00    0.00    0.00    0.00   91.92      0.00
01:33:59 AM    4    7.00    0.00   13.00    0.00    0.00    5.00    0.00   75.00      1.00
01:33:59 AM    5    7.07    0.00   10.10    0.00    0.00    4.04    0.00   78.79      0.00
01:33:59 AM    6    8.08    0.00   11.11    0.00    0.00    5.05    0.00   75.76      0.00
01:33:59 AM    7    7.00    0.00   11.00    0.00    0.00    3.00    0.00   79.00      0.00
01:33:59 AM    8    4.04    0.00    8.08    0.00    0.00    0.00    0.00   87.88      0.00
01:33:59 AM    9    2.97    0.00    8.91    0.00    0.00    0.99    0.00   87.13      0.00
01:33:59 AM   10    5.05    0.00   41.41    0.00    0.00    3.03    0.00   50.51      0.00
01:33:59 AM   11    2.00    0.00    5.00    0.00    0.00    1.00    0.00   92.00      0.00
01:33:59 AM   12    8.00    0.00   10.00    0.00    0.00    5.00    0.00   77.00      1.00
01:33:59 AM   13    6.93    0.00   10.89    0.00    0.00    4.95    0.00   77.23      2.00
01:33:59 AM   14    8.00    0.00   12.00    0.00    0.00    3.00    0.00   77.00      2.00
01:33:59 AM   15    7.00    0.00   12.00    0.00    0.00    3.00    0.00   78.00     10.00

01:33:59 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:00 AM  all    5.50    0.00   13.87    0.00    0.00    2.62    0.00   78.01   1019.19
01:34:00 AM    0    4.04    0.00    4.04    0.00    0.00    1.01    0.00   90.91   1011.11
01:34:00 AM    1    4.00    0.00    7.00    0.00    0.00    2.00    0.00   87.00      0.00
01:34:00 AM    2    3.96    0.00    8.91    0.00    0.00    0.99    0.00   86.14      0.00
01:34:00 AM    3    4.95    0.00   52.48    0.00    0.00    4.95    0.00   37.62      0.00
01:34:00 AM    4    6.93    0.00   12.87    0.00    0.00    2.97    0.00   77.23      0.00
01:34:00 AM    5    8.91    0.00   13.86    0.00    0.00    2.97    0.00   74.26      0.00
01:34:00 AM    6    6.00    0.00   14.00    0.00    0.00    4.00    0.00   76.00      0.00
01:34:00 AM    7    6.00    0.00   13.00    0.00    0.00    2.00    0.00   79.00      0.00
01:34:00 AM    8    3.96    0.00    6.93    0.00    0.00    1.98    0.00   87.13      0.00
01:34:00 AM    9    4.04    0.00    6.06    0.00    0.00    1.01    0.00   88.89      0.00
01:34:00 AM   10    2.97    0.00    8.91    0.00    0.00    0.99    0.00   87.13      0.00
01:34:00 AM   11    4.95    0.00   18.81    0.00    0.00    1.98    0.00   74.26      0.00
01:34:00 AM   12    7.00    0.00   12.00    0.00    0.00    4.00    0.00   77.00      0.00
01:34:00 AM   13    8.08    0.00   10.10    0.00    0.00    4.04    0.00   77.78      1.01
01:34:00 AM   14    7.00    0.00   23.00    0.00    0.00    4.00    0.00   66.00      2.02
01:34:00 AM   15    7.00    0.00   11.00    0.00    0.00    3.00    0.00   79.00      5.05

01:34:00 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:01 AM  all   11.11    0.00   14.61    0.00    0.00    2.93    0.00   71.35   1056.00
01:34:01 AM    0   10.00    0.00   13.00    0.00    0.00    3.00    0.00   74.00   1001.00
01:34:01 AM    1    5.00    0.00   17.00    0.00    0.00    2.00    0.00   76.00      0.00
01:34:01 AM    2   18.00    0.00   12.00    0.00    0.00    1.00    0.00   69.00      0.00
01:34:01 AM    3    8.00    0.00   17.00    0.00    0.00    2.00    0.00   73.00      0.00
01:34:01 AM    4    7.07    0.00   13.13    0.00    0.00    3.03    0.00   76.77     24.00
01:34:01 AM    5   12.00    0.00    9.00    0.00    0.00    3.00    0.00   76.00      0.00
01:34:01 AM    6   13.73    0.00   11.76    0.00    0.00    2.94    0.00   71.57      0.00
01:34:01 AM    7   20.20    0.00   10.10    0.00    0.00    3.03    0.00   66.67      0.00
01:34:01 AM    8   11.00    0.00   15.00    0.00    0.00    2.00    0.00   72.00      0.00
01:34:01 AM    9   11.88    0.00   22.77    0.00    0.00    3.96    0.00   61.39      0.00
01:34:01 AM   10    8.00    0.00   11.00    0.00    0.00    1.00    0.00   80.00      0.00
01:34:01 AM   11   11.11    0.00   34.34    0.00    0.00    3.03    0.00   51.52      0.00
01:34:01 AM   12   12.87    0.00   13.86    0.00    0.00    3.96    0.00   69.31      4.00
01:34:01 AM   13    8.91    0.00   10.89    0.00    0.00    3.96    0.00   76.24      4.00
01:34:01 AM   14    9.90    0.00   10.89    0.00    0.00    2.97    0.00   76.24     11.00
01:34:01 AM   15   11.00    0.00   13.00    0.00    0.00    4.00    0.00   72.00     12.00

01:34:01 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:02 AM  all    5.32    0.00   12.57    0.00    0.00    2.50    0.00   79.61   1011.88
01:34:02 AM    0    7.92    0.00    5.94    0.00    0.00    1.98    0.00   84.16    991.09
01:34:02 AM    1    6.00    0.00   11.00    0.00    0.00    2.00    0.00   81.00      0.00
01:34:02 AM    2    6.93    0.00   21.78    0.00    0.00    4.95    0.00   66.34      0.00
01:34:02 AM    3    4.95    0.00    9.90    0.00    0.00    2.97    0.00   82.18      0.00
01:34:02 AM    4    5.94    0.00    7.92    0.00    0.00    3.96    0.00   82.18      4.95
01:34:02 AM    5    3.00    0.00   11.00    0.00    0.00    1.00    0.00   85.00      0.00
01:34:02 AM    6    2.02    0.00    5.05    0.00    0.00    1.01    0.00   91.92      0.00
01:34:02 AM    7    6.93    0.00   27.72    0.00    0.00    5.94    0.00   59.41      0.00
01:34:02 AM    8    5.00    0.00   10.00    0.00    0.00    2.00    0.00   83.00      0.00
01:34:02 AM    9    5.00    0.00    9.00    0.00    0.00    2.00    0.00   84.00      0.00
01:34:02 AM   10    8.00    0.00   26.00    0.00    0.00    5.00    0.00   61.00      0.00
01:34:02 AM   11    4.95    0.00   10.89    0.00    0.00    2.97    0.00   81.19      0.00
01:34:02 AM   12    5.00    0.00   10.00    0.00    0.00    2.00    0.00   83.00      0.00
01:34:02 AM   13    3.96    0.00    6.93    0.00    0.00    0.99    0.00   88.12      0.99
01:34:02 AM   14    2.02    0.00    6.06    0.00    0.00    0.00    0.00   91.92      1.98
01:34:02 AM   15    8.00    0.00   21.00    0.00    0.00    4.00    0.00   67.00     12.87

01:34:02 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:03 AM  all    5.12    0.00   14.23    0.00    0.00    2.31    0.00   78.34   1020.79
01:34:03 AM    0    4.95    0.00    4.95    0.00    0.00    2.97    0.00   87.13    991.09
01:34:03 AM    1    3.00    0.00    7.00    0.00    0.00    3.00    0.00   87.00      0.00
01:34:03 AM    2    4.08    0.00    8.16    0.00    0.00    2.04    0.00   85.71      0.00
01:34:03 AM    3    6.06    0.00    9.09    0.00    0.00    3.03    0.00   81.82      0.00
01:34:03 AM    4    4.00    0.00   12.00    0.00    0.00    1.00    0.00   83.00      0.99
01:34:03 AM    5    4.04    0.00   12.12    0.00    0.00    1.01    0.00   82.83      0.00
01:34:03 AM    6    7.00    0.00   32.00    0.00    0.00    4.00    0.00   57.00      0.00
01:34:03 AM    7    6.00    0.00   14.00    0.00    0.00    1.00    0.00   79.00      0.00
01:34:03 AM    8    5.00    0.00    7.00    0.00    0.00    1.00    0.00   87.00      0.00
01:34:03 AM    9    4.95    0.00    6.93    0.00    0.00    1.98    0.00   86.14      0.00
01:34:03 AM   10    4.00    0.00    9.00    0.00    0.00    2.00    0.00   85.00      0.00
01:34:03 AM   11    5.05    0.00   10.10    0.00    0.00    2.02    0.00   82.83      0.00
01:34:03 AM   12    5.05    0.00   12.12    0.00    0.00    1.01    0.00   81.82      0.99
01:34:03 AM   13    3.03    0.00   21.21    0.00    0.00    2.02    0.00   73.74      1.98
01:34:03 AM   14    6.93    0.00   49.50    0.00    0.00    6.93    0.00   36.63      3.96
01:34:03 AM   15    5.94    0.00   12.87    0.00    0.00    2.97    0.00   78.22     21.78

01:34:03 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:04 AM  all    5.31    0.00   13.61    0.00    0.00    2.56    0.00   78.53   1019.19
01:34:04 AM    0    7.07    0.00    5.05    0.00    0.00    3.03    0.00   84.85   1011.11
01:34:04 AM    1    4.00    0.00    7.00    0.00    0.00    2.00    0.00   87.00      0.00
01:34:04 AM    2    5.94    0.00    8.91    0.00    0.00    1.98    0.00   83.17      0.00
01:34:04 AM    3    3.96    0.00    7.92    0.00    0.00    0.99    0.00   87.13      0.00
01:34:04 AM    4    6.00    0.00   13.00    0.00    0.00    2.00    0.00   79.00      0.00
01:34:04 AM    5    4.00    0.00   12.00    0.00    0.00    2.00    0.00   82.00      0.00
01:34:04 AM    6    7.00    0.00   30.00    0.00    0.00    5.00    0.00   58.00      0.00
01:34:04 AM    7    5.94    0.00   12.87    0.00    0.00    1.98    0.00   79.21      0.00
01:34:04 AM    8    6.00    0.00    7.00    0.00    0.00    2.00    0.00   85.00      0.00
01:34:04 AM    9    3.06    0.00    6.12    0.00    0.00    2.04    0.00   88.78      0.00
01:34:04 AM   10    5.00    0.00    9.00    0.00    0.00    3.00    0.00   83.00      0.00
01:34:04 AM   11    4.95    0.00    6.93    0.00    0.00    1.98    0.00   86.14      0.00
01:34:04 AM   12    4.95    0.00   12.87    0.00    0.00    1.98    0.00   80.20      0.00
01:34:04 AM   13    4.00    0.00   12.00    0.00    0.00    1.00    0.00   83.00      1.01
01:34:04 AM   14    9.09    0.00   56.57    0.00    0.00    6.06    0.00   28.28      2.02
01:34:04 AM   15    6.00    0.00    8.00    0.00    0.00    2.00    0.00   84.00      5.05

01:34:04 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:05 AM  all    5.56    0.00   13.63    0.00    0.00    2.25    0.00   78.56   1005.94
01:34:05 AM    0    7.92    0.00    6.93    0.00    0.00    2.97    0.00   82.18    991.09
01:34:05 AM    1    3.96    0.00    7.92    0.00    0.00    1.98    0.00   86.14      0.00
01:34:05 AM    2    5.00    0.00    9.00    0.00    0.00    2.00    0.00   84.00      0.00
01:34:05 AM    3    5.05    0.00    8.08    0.00    0.00    2.02    0.00   84.85      0.00
01:34:05 AM    4    4.00    0.00   13.00    0.00    0.00    1.00    0.00   82.00      0.99
01:34:05 AM    5    5.94    0.00    6.93    0.00    0.00    0.99    0.00   86.14      0.00
01:34:05 AM    6    9.90    0.00   44.55    0.00    0.00    4.95    0.00   40.59      0.00
01:34:05 AM    7    5.05    0.00    9.09    0.00    0.00    1.01    0.00   84.85      0.00
01:34:05 AM    8    5.05    0.00    9.09    0.00    0.00    2.02    0.00   83.84      0.00
01:34:05 AM    9    4.95    0.00    9.90    0.00    0.00    1.98    0.00   83.17      0.00
01:34:05 AM   10    7.00    0.00    8.00    0.00    0.00    2.00    0.00   83.00      0.00
01:34:05 AM   11    5.00    0.00    9.00    0.00    0.00    3.00    0.00   83.00      0.00
01:34:05 AM   12    4.00    0.00   13.00    0.00    0.00    1.00    0.00   82.00      0.99
01:34:05 AM   13    2.97    0.00    6.93    0.00    0.00    1.98    0.00   88.12      1.98
01:34:05 AM   14    8.82    0.00   47.06    0.00    0.00    5.88    0.00   38.24      1.98
01:34:05 AM   15    6.06    0.00   11.11    0.00    0.00    1.01    0.00   81.82      8.91

01:34:05 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:06 AM  all    5.24    0.00   13.40    0.00    0.00    2.49    0.00   78.87   1020.00
01:34:06 AM    0   10.00    0.00    9.00    0.00    0.00    6.00    0.00   75.00   1001.00
01:34:06 AM    1    3.00    0.00    7.00    0.00    0.00    1.00    0.00   89.00      0.00
01:34:06 AM    2    2.97    0.00    6.93    0.00    0.00    1.98    0.00   88.12      0.00
01:34:06 AM    3    4.95    0.00    8.91    0.00    0.00    1.98    0.00   84.16      0.00
01:34:06 AM    4    4.00    0.00   13.00    0.00    0.00    2.00    0.00   81.00      7.00
01:34:06 AM    5    5.05    0.00   11.11    0.00    0.00    2.02    0.00   81.82      0.00
01:34:06 AM    6    6.12    0.00   26.53    0.00    0.00    3.06    0.00   64.29      0.00
01:34:06 AM    7    4.95    0.00   13.86    0.00    0.00    2.97    0.00   78.22      0.00
01:34:06 AM    8    5.88    0.00   17.65    0.00    0.00    3.92    0.00   72.55      0.00
01:34:06 AM    9    3.00    0.00    7.00    0.00    0.00    1.00    0.00   89.00      0.00
01:34:06 AM   10    3.00    0.00    6.00    0.00    0.00    2.00    0.00   89.00      0.00
01:34:06 AM   11    4.00    0.00    8.00    0.00    0.00    2.00    0.00   86.00      0.00
01:34:06 AM   12    4.00    0.00   11.00    0.00    0.00    2.00    0.00   83.00      0.00
01:34:06 AM   13    6.06    0.00    9.09    0.00    0.00    2.02    0.00   82.83      1.00
01:34:06 AM   14    5.05    0.00   46.46    0.00    0.00    5.05    0.00   43.43      2.00
01:34:06 AM   15    7.92    0.00   13.86    0.00    0.00    1.98    0.00   76.24      9.00

01:34:06 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:07 AM  all    5.38    0.00   13.12    0.00    0.00    2.31    0.00   79.19   1020.00
01:34:07 AM    0    9.00    0.00    6.00    0.00    0.00    4.00    0.00   81.00   1001.00
01:34:07 AM    1    6.06    0.00    7.07    0.00    0.00    2.02    0.00   84.85      0.00
01:34:07 AM    2    4.04    0.00    7.07    0.00    0.00    1.01    0.00   87.88      0.00
01:34:07 AM    3    4.04    0.00    8.08    0.00    0.00    2.02    0.00   85.86      0.00
01:34:07 AM    4    6.00    0.00   15.00    0.00    0.00    1.00    0.00   78.00      5.00
01:34:07 AM    5    8.91    0.00   38.61    0.00    0.00    4.95    0.00   47.52      0.00
01:34:07 AM    6    3.96    0.00   13.86    0.00    0.00    1.98    0.00   80.20      0.00
01:34:07 AM    7    5.00    0.00   10.00    0.00    0.00    1.00    0.00   84.00      0.00
01:34:07 AM    8    6.06    0.00   11.11    0.00    0.00    2.02    0.00   80.81      0.00
01:34:07 AM    9    4.00    0.00    7.00    0.00    0.00    3.00    0.00   86.00      0.00
01:34:07 AM   10    3.00    0.00    6.00    0.00    0.00    1.00    0.00   90.00      0.00
01:34:07 AM   11    5.05    0.00    7.07    0.00    0.00    2.02    0.00   85.86      0.00
01:34:07 AM   12    6.00    0.00   20.00    0.00    0.00    2.00    0.00   72.00      1.00
01:34:07 AM   13    7.92    0.00   34.65    0.00    0.00    4.95    0.00   52.48      2.00
01:34:07 AM   14    5.00    0.00    8.00    0.00    0.00    1.00    0.00   86.00      2.00
01:34:07 AM   15    4.00    0.00    9.00    0.00    0.00    1.00    0.00   86.00      9.00

01:34:07 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:08 AM  all    5.18    0.00   13.73    0.00    0.00    2.56    0.00   78.53   1034.69
01:34:08 AM    0    7.14    0.00    5.10    0.00    0.00    4.08    0.00   83.67   1021.43
01:34:08 AM    1    2.97    0.00    6.93    0.00    0.00    1.98    0.00   88.12      0.00
01:34:08 AM    2    3.96    0.00    6.93    0.00    0.00    1.98    0.00   87.13      0.00
01:34:08 AM    3    6.00    0.00    8.00    0.00    0.00    3.00    0.00   83.00      0.00
01:34:08 AM    4    4.00    0.00   16.00    0.00    0.00    3.00    0.00   77.00      0.00
01:34:08 AM    5    5.00    0.00   25.00    0.00    0.00    2.00    0.00   68.00      0.00
01:34:08 AM    6    4.95    0.00   12.87    0.00    0.00    1.98    0.00   80.20      0.00
01:34:08 AM    7    5.05    0.00   16.16    0.00    0.00    2.02    0.00   76.77      0.00
01:34:08 AM    8    7.00    0.00   10.00    0.00    0.00    4.00    0.00   79.00      0.00
01:34:08 AM    9    3.96    0.00    5.94    0.00    0.00    1.98    0.00   88.12      0.00
01:34:08 AM   10    3.96    0.00    7.92    0.00    0.00    1.98    0.00   86.14      0.00
01:34:08 AM   11    3.96    0.00    7.92    0.00    0.00    2.97    0.00   85.15      0.00
01:34:08 AM   12    5.94    0.00   24.75    0.00    0.00    3.96    0.00   65.35      0.00
01:34:08 AM   13    5.00    0.00   36.00    0.00    0.00    3.00    0.00   56.00      1.02
01:34:08 AM   14    7.00    0.00   17.00    0.00    0.00    2.00    0.00   74.00      2.04
01:34:08 AM   15    5.94    0.00   13.86    0.00    0.00    1.98    0.00   78.22     10.20

01:34:08 AM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
01:34:09 AM  all    5.31    0.00   13.73    0.00    0.06    2.50    0.00   78.40    983.50
01:34:09 AM    0    8.74    0.00    7.77    0.00    0.00    3.88    0.00   79.61    971.84
